SERVICELEVEL;CALENDAR;OPERATINGDAY;PIECETYPE;STARTINGDATE;ENDINGDATE;LINE;LINEBASIN;LINECOMPANY;PATTERN;DIRECTION;TRIPCODE;TRIPCOMPANYCODE;ACTIVITYNUMBER;LENGTH;VEHBLOCKID;DEPOT;VEHICLETYPE;VBLINE;VB_LINEBASIN;VB_LINECOMPANY;PIECEORDER;ARRIVALTIME;DEPARTURETIME;NODE;NODEBASIN;NODECOMPANY;PASSAGEORDER;BLOCK;LINE_EXCEL;EXCEL_NAME;DUTY
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2697;1;102996069;102996069;102996069;8505.53;;;;;;;;09:23:00;09:23:00;N4018;OSETH;Def;2;2103;21;line21 (2025)-new.xlsx;2103_1
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2696;0;436600007;436600007;436600007;7732.95;;;;;;;;08:52:00;08:52:00;N4018;OSETH;Def;1;2101;21;line21 (2025)-new.xlsx;2101_1
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2696;0;436600007;436600007;436600007;7732.95;;;;;;;;09:32:00;09:32:00;N1344;OSETH;Def;2;2101;21;line21 (2025)-new.xlsx;2101_1
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2697;1;782682547;782682547;782682547;8505.53;;;;;;;;08:59:00;08:59:00;N1344;OSETH;Def;1;2106;21;line21 (2025)-new.xlsx;2106_1
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2697;1;782682547;782682547;782682547;8505.53;;;;;;;;09:38:00;09:38:00;N4018;OSETH;Def;2;2106;21;line21 (2025)-new.xlsx;2106_1
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2696;0;474348214;474348214;474348214;7732.95;;;;;;;;09:10:00;09:10:00;N4018;OSETH;Def;1;2105;21;line21 (2025)-new.xlsx;2105_1
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2696;0;474348214;474348214;474348214;7732.95;;;;;;;;09:50:00;09:50:00;N1344;OSETH;Def;2;2105;21;line21 (2025)-new.xlsx;2105_1
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2697;1;690967686;690967686;690967686;8505.53;;;;;;;;09:14:00;09:14:00;N1344;OSETH;Def;1;2104;21;line21 (2025)-new.xlsx;2104_1
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2697;1;690967686;690967686;690967686;8505.53;;;;;;;;09:53:00;09:53:00;N4018;OSETH;Def;2;2104;21;line21 (2025)-new.xlsx;2104_1
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2696;0;309558974;309558974;309558974;7732.95;;;;;;;;09:28:00;09:28:00;N4018;OSETH;Def;1;2102;21;line21 (2025)-new.xlsx;2102_1
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2696;0;309558974;309558974;309558974;7732.95;;;;;;;;10:08:00;10:08:00;N1344;OSETH;Def;2;2102;21;line21 (2025)-new.xlsx;2102_1
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2697;1;726578108;726578108;726578108;8505.53;;;;;;;;09:32:00;09:32:00;N1344;OSETH;Def;1;2101;21;line21 (2025)-new.xlsx;2101_1
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2697;1;726578108;726578108;726578108;8505.53;;;;;;;;10:11:00;10:11:00;N4018;OSETH;Def;2;2101;21;line21 (2025)-new.xlsx;2101_1
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2696;0;532741622;532741622;532741622;7732.95;;;;;;;;09:45:00;09:45:00;N4018;OSETH;Def;1;2106;21;line21 (2025)-new.xlsx;2106_1
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2696;0;532741622;532741622;532741622;7732.95;;;;;;;;10:26:00;10:26:00;N1344;OSETH;Def;2;2106;21;line21 (2025)-new.xlsx;2106_1
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2697;1;478742162;478742162;478742162;8505.53;;;;;;;;09:50:00;09:50:00;N1344;OSETH;Def;1;2105;21;line21 (2025)-new.xlsx;2105_1
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2697;1;478742162;478742162;478742162;8505.53;;;;;;;;10:29:00;10:29:00;N4018;OSETH;Def;2;2105;21;line21 (2025)-new.xlsx;2105_1
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2696;0;633833579;633833579;633833579;7732.95;;;;;;;;10:02:00;10:02:00;N4018;OSETH;Def;1;2103;21;line21 (2025)-new.xlsx;2103_1
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2696;0;633833579;633833579;633833579;7732.95;;;;;;;;10:44:00;10:44:00;N1344;OSETH;Def;2;2103;21;line21 (2025)-new.xlsx;2103_1
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2697;1;286613598;286613598;286613598;8505.53;;;;;;;;10:08:00;10:08:00;N1344;OSETH;Def;1;2102;21;line21 (2025)-new.xlsx;2102_1
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2697;1;286613598;286613598;286613598;8505.53;;;;;;;;10:47:00;10:47:00;N4018;OSETH;Def;2;2102;21;line21 (2025)-new.xlsx;2102_1
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2696;0;772280869;772280869;772280869;7732.95;;;;;;;;10:20:00;10:20:00;N4018;OSETH;Def;1;2104;21;line21 (2025)-new.xlsx;2104_1
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2696;0;772280869;772280869;772280869;7732.95;;;;;;;;11:03:00;11:03:00;N1344;OSETH;Def;2;2104;21;line21 (2025)-new.xlsx;2104_1
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2697;1;271970080;271970080;271970080;8505.53;;;;;;;;10:26:00;10:26:00;N1344;OSETH;Def;1;2106;21;line21 (2025)-new.xlsx;2106_1
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2697;1;271970080;271970080;271970080;8505.53;;;;;;;;11:05:00;11:05:00;N4018;OSETH;Def;2;2106;21;line21 (2025)-new.xlsx;2106_1
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2696;0;654219208;654219208;654219208;7732.95;;;;;;;;10:37:00;10:37:00;N4018;OSETH;Def;1;2101;21;line21 (2025)-new.xlsx;2101_1
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2696;0;654219208;654219208;654219208;7732.95;;;;;;;;11:21:00;11:21:00;N1344;OSETH;Def;2;2101;21;line21 (2025)-new.xlsx;2101_1
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2697;1;934192629;934192629;934192629;8505.53;;;;;;;;10:44:00;10:44:00;N1344;OSETH;Def;1;2103;21;line21 (2025)-new.xlsx;2103_1
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2697;1;934192629;934192629;934192629;8505.53;;;;;;;;11:24:00;11:24:00;N4018;OSETH;Def;2;2103;21;line21 (2025)-new.xlsx;2103_1
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2696;0;914579971;914579971;914579971;7732.95;;;;;;;;10:55:00;10:55:00;N4018;OSETH;Def;1;2105;21;line21 (2025)-new.xlsx;2105_1
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2696;0;914579971;914579971;914579971;7732.95;;;;;;;;11:40:00;11:40:00;N1344;OSETH;Def;2;2105;21;line21 (2025)-new.xlsx;2105_1
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2697;1;716608638;716608638;716608638;8505.53;;;;;;;;11:03:00;11:03:00;N1344;OSETH;Def;1;2104;21;line21 (2025)-new.xlsx;2104_1
